"","Site","SiteSamp","MAP.mm","MAT.C","ph","P","K","Cu","Mn","S","Zn","TIN","p.resin","doc","perc.C","perc.sand","perc.clay","basal.area.m2","max.height.m","stand.age.yrs.num","samp.lon","samp.lat"
"18","BRF-ONE-COM","BRF-ONE-COM-2",1.16934,1.21748394421391,5.62,1.12676048453977,1.73317595230636,0.184967659645376,1.31297076631682,1.18067891948209,1.22567515746941,0.416756802646271,0,0.599245183938199,-1.92296284224727,0.245466605114949,-0.960483488182132,-1.04195228454932,2.24,0.778151250383644,-78.8476296450411,35.603489833458
"19","BRF-ONE-COM","BRF-ONE-COM-8",1.16934,1.21748394421391,5.86,1.1006166740456,1.6051510683051,0.160296991872449,1.38246732201583,1.1006166740456,1.15490195998574,0.357831415870934,0.569384701057062,0.420052187889987,-2.01353939863647,0.383522355528769,-0.858784150879398,-0.787055629302359,2.74,0.778151250383644,-78.8477805652506,35.603759333832
"20","CCR-ONE-NCD","CCR-ONE-NCD-6",1.17702,1.22010808804006,6.855,2.09649496628489,1.49964605531859,0.457226426002723,1.05302107679925,0.998051031215722,2.23650718152734,0.42801755433295,1.03277976997464,0,-2.22657806215533,0.759258353889943,-1.08544809449927,-0.502633034333636,2.61,1.43136376415899,-78.5126886408091,35.6654603157956
"21","CGF-MON-PRO","CGF-MON-PRO-4",1.11687,1.20411998265592,6.815,1.39881870291595,1.90712551086002,0.724586931675854,1.30349680591694,1.61811432537892,1.53373667286855,0.518797452504014,0.850082661130313,0.860589966977029,-1.50078158890516,-0.114863179716564,-0.190171344913192,-1.46442868166341,1.72,1,-80.6536030556511,35.5536871496687
"22","CGF-MXG-PRO","CGF-MXG-PRO-2",1.11687,1.20411998265592,5.705,1.88081359228079,2.15305227506711,0.665111737075051,1.88152730564093,1.43536650661266,1.7501225267834,0.308824745694623,1.07269381905304,0.8203091158053,-1.62050086253796,-0.407669380670407,-0.502550539078948,-0.384254762082104,2,1.11394335230684,-80.6513568173502,35.549370612973
"23","CGF-MON-PRO","CGF-MON-PRO-1",1.11687,1.20411998265592,6.605,1.75046301639857,1.88249105470581,0.866461091629782,1.33657744478079,1.44806945766184,1.7948569438865,0.360866833393608,1.28706331762156,0.93419062261262,-1.58224166301969,-0.201384990534699,-0.0843444912520901,-0.801930181885579,2.27,1,-80.6539494550943,35.5537927947372
"24","CRE-MXG-NCD","CRE-MXG-NCD-6",1.19221,1.24303804868629,5.72,1.93524779487326,1.80865879225684,0.340070899902468,1.6824042472919,1.17205931846063,1.52715754325961,0.435678539416363,0.868974941203467,0.543905183295317,-2.03219817056824,0.299847134368179,-1.32048343598605,-1.48790977751293,1.86,0.602059991327962,-78.0466881439209,35.3696995811552
"25","CGF-MON-PRO","CGF-MON-PRO-7",1.11687,1.20411998265592,6.595,1.52038994487664,1.79038570680066,0.795052000921845,1.54906167812405,1.50450322543507,1.65550431055493,0.254233747693996,0.493318108800681,0.964402522768579,-1.62623812971104,-0.164220436880906,-0.353220653383963,-0.890596221209429,2.14,1,-80.6532425592708,35.5536731346906
"26","BRF-ONE-COM","BRF-ONE-COM-3",1.16934,1.21748394421391,5.795,1.34711404510916,1.85610303249443,0.159109160920538,1.40374290453818,1.12676048453977,1.28934423733879,0.434131815552897,0,0.536269128850781,-1.90830919115078,0.30564433440437,-1.09514887810144,-0.946547626538579,2.36,0.778151250383644,-78.8476970201346,35.603534750187
"27","CCR-ONE-NCD","CCR-ONE-NCD-1",1.17702,1.22010808804006,6.78,2.43999327370025,1.59089192532168,0.80269419146117,1.39847833471791,1.07381777511307,2.53483255904984,0.507178191134431,1.59703037471475,0.294772149678653,-1.97842634732228,0.679371633212233,-1.01576014672565,-0.221248683480211,2.69,1.43136376415899,-78.5121892344915,35.6651156910825
